강의명,url,강사명,별점,별점 수,수강생 수,강의 수,강의 총 시간,category
Become an Azure DevOps Hero,https://www.udemy.com/course/azure-devops/,Jamie Mack,3.3,432,2076,23,120.0,software_tool
Git for Windows: Step-By-Step Mastery using Commands and GUI,https://www.udemy.com/course/git-for-windows/,Jason Taylor,4.2,425,9557,129,480.0,software_tool
Mastering Hyperledger Chaincode Development using GoLang,https://www.udemy.com/course/golang-chaincode-development/,Rajeev Sakhuja,4.0,425,3105,118,600.0,software_tool
Continuous Delivery on Amazon Web Services (April 2017),https://www.udemy.com/course/continuous-delivery-on-aws/,Mahmoud Matouk,4.7,425,3056,31,240.0,software_tool
Visual Studio Code Tutorial - Getting Started With VS Code,https://www.udemy.com/course/visual-studio-code-tutorial/,Todd McLeod,4.2,402,20474,60,270.0,software_tool
OpenShift Developers Workshop,https://www.udemy.com/course/openshift-developers-workshop/,Mohamad Charaf,4.4,400,1764,26,120.0,software_tool
The Git and GitHub Crash Course,https://www.udemy.com/course/git-github-crash-course/,"Bogdan Stashchuk | Software Engineer, MBA, PhD, CCIE",4.7,398,24672,28,90.0,software_tool
The Practical Linux Guide for Beginners,https://www.udemy.com/course/linux-complete/,"Bogdan Stashchuk | Software Engineer, MBA, PhD, CCIE",4.6,396,20514,63,360.0,software_tool
Building Internet of Things Projects with Arduino IOT Cloud,https://www.udemy.com/course/arduino-iot-cloud/,Lee Assam,4.3,389,3247,58,300.0,software_tool
TeamCity: continuous integration & DevOps with Java and .NET,https://www.udemy.com/course/teamcity-learn-continuous-integration-jetbrains-teamcity-tutorial/,TetraNoodle Team,3.1,386,2728,38,150.0,software_tool
DevOps: Automate your infrastructure using Ansible and IaC,https://www.udemy.com/course/automate-your-infrastructure-using-ansible-and-iac/,TetraNoodle Team,4.2,376,2500,50,330.0,software_tool
Docker: The Complete Practical Guide,https://www.udemy.com/course/docker-complete/,"Bogdan Stashchuk | Software Engineer, MBA, PhD, CCIE",4.6,376,16917,198,1110.0,software_tool
Learn To Code Like a Pro With VI Editor,https://www.udemy.com/course/learn-to-code-like-a-pro-with-vi-editor/,Eduonix Learning Solutions,4.1,375,7942,22,240.0,software_tool
An Introduction to DataDog for Developers,https://www.udemy.com/course/datadog-for-devops/,Vaga Notes,3.8,365,2902,34,150.0,software_tool
Gitting Started: Step-by-Step Git and Github Crash Course,https://www.udemy.com/course/learn-git-and-github-in-2-hours/,Abhin Chhabra,4.7,361,41896,38,150.0,software_tool
Hibernate quick practical guide (with Java) basics,https://www.udemy.com/course/hibernate-with-java/,Chaand Sheikh,4.0,359,5869,26,120.0,software_tool
Learn DevOps with Jenkins All in One Guide,https://www.udemy.com/course/learn-devops-with-jenkins-all-in-one-guide/,Eduonix Learning Solutions,4.1,351,19514,33,270.0,software_tool
Bluebeam in 3 Hours,https://www.udemy.com/course/bluebeam-in-3-hours/,Packt Publishing,3.9,350,1211,37,150.0,software_tool
Vim for Ruby Developers,https://www.udemy.com/course/vim-training-course-ruby-developers/,Jordan Hudgens,4.5,335,2127,49,210.0,software_tool
Qt 5 C++ GUI Development - Intermediate,https://www.udemy.com/course/qt-c-gui-development-intermediate/,Daniel Gakwaya,4.5,332,2953,149,2400.0,software_tool
AWS CodeCommit CodeBuild CodeDeploy CodePipeline | Hands On,https://www.udemy.com/course/aws-codecommit-codebuild-codedeploy-codepipeline-hands-on/,"Kalyan Reddy Daida | DevOps & SRE Architect on AWS, Azure & Google Cloud Platforms",4.3,329,5247,32,210.0,software_tool
SAP CPI for beginners with hands-on,https://www.udemy.com/course/sap-cpi-for-beginners-with-hands-on/,Vishal Saxena,4.1,329,1731,33,780.0,software_tool
Complete Guide to Creating COCO Datasets,https://www.udemy.com/course/creating-coco-datasets/,Adam Kelly Immersive Limit,4.5,328,824,53,240.0,software_tool
DevOps using Kubernetes and Docker  (Hands-on),https://www.udemy.com/course/kubernetes-for-beginners-ganesh-velrajan/,Ganesh Velrajan,4.3,327,3565,33,150.0,software_tool
The Complete VMware Horizon 7: Beginner to Advanced: 3-in-1,https://www.udemy.com/course/the-complete-vmware-horizon-7-beginner-to-advanced-3-in-1/,Packt Publishing,4.2,324,1778,156,1230.0,software_tool
Ansible Essentials with Hands-on Labs,https://www.udemy.com/course/ansible-essentials/,Ugur Oktay,4.8,324,3265,58,390.0,software_tool
Designing and Building Custom Apps using Dynamics 365,https://www.udemy.com/course/designing-and-building-custom-apps-using-dynamics-365/,Packt Publishing,4.6,320,2370,74,600.0,software_tool
"DevOps Catalog, Patterns, And Blueprints",https://www.udemy.com/course/devops-catalog/,Viktor Farcic,4.5,320,3943,121,780.0,software_tool
Introduction To Alteryx Designer Core Profession Certificate,https://www.udemy.com/course/introduction-to-alteryx-designer/,Step2C Education,4.2,319,4813,9,44.0,software_tool
Introduction to using Git,https://www.udemy.com/course/git-course/,Laurence Svekis,4.2,317,19244,34,120.0,software_tool
"Infrastructure as Code, Master AWS Cloud Development Kit CDK",https://www.udemy.com/course/aws-cdk-course/,Icaro Lavrador,4.3,317,3022,53,240.0,software_tool
Programming Internet of Things - Beginning to Advanced Level,https://www.udemy.com/course/programming-internet-of-things-beginning-to-advance-level/,- SchoolSteps,4.5,317,3299,68,420.0,software_tool
Data integration (ETL) with Talend Open Studio,https://www.udemy.com/course/data-integration-with-talend-open-studio/,Andrejs Zaharovs,4.8,316,1079,52,510.0,software_tool
Mastering Salesforce Integration: Novice to Professional,https://www.udemy.com/course/salesforce-integration-a-complete-guide/,Amit Singh,4.5,312,3544,146,1350.0,software_tool
Git Github Gitkraken: Version Control without Command Line,https://www.udemy.com/course/git-github-gitkraken-version-control-without-command-line/,Peter Gunardi,4.3,307,4978,35,150.0,software_tool
IBM App Connect Enterprise & IBM Integration Bus & Broker,https://www.udemy.com/course/ibm-app-connect-enterprise-v11/,Carlos Medger,3.9,305,1694,31,240.0,software_tool
